위례중앙광장에 애견동반 카페가 있을까요?,위례중앙광장에 애견동반 식당이나 카페가 있는지 궁금해요~,"루야호야
커피bin 위클@ 글라@이정도로 알아용
2023.01.31. 22:59"
애견동반 카페,"애견카페X (접종을 4차까지밖에 못맞췄어요ㅠ)
안고 있을 예정인데 ~~ 아주잠깐잠깜 풀내음 정도 맡을수 있게끔만 내려줄려고해요 ^^ 
애견 동반으로 갈 수 있는 카페 추천 부탁드려요 ☺️
와온도 괜찮고 요 근방은 다 좋으니 마구마구 추천해주세요~~😌","꽃양v87v서면
오몬떼 애견동반카페에요.
2023.01.07. 13:57"
레오 전주 애견동반 카페나 식당 추천 부탁드려요,"★★﻿★제목은 반드시 ""강아지 이름+추천 받고 싶은 애견동반 여행지의 지역&장소""로 작성 해주세요!﻿★﻿★﻿★﻿ 
ex) 겨울이 해운대 애견 펜션 추천 부탁드려요^^ 
ex) 미미 선릉역 애견 동반 식당 추천 부탁드립니다. 
****가입인사 제목&양식을 지키지 않은 회원님들은 모든 이벤트 참여 불가합니다**** 
---------------------------------------------------------------------------------------------------------------- 
① 우리 반려견을 소개합니다. 
(1) 반려견 이름 :  레오
(2) 반려견 나이 : 3개월
(3) 거주 지역: 용인
(4) 반려견 사진or동영상: 
② 애견 동반 펜션, 애견 동반 카페, 애견 동반 놀이터, 애견 동반 식당 중 가장 관심 있는 장소는? 
답: 식당입니다
③ 회원님들에게 추천 받고 싶은 애견동반 여행지의 지역&장소는? 
ex) 해운대 애견 동반 식당  
답: 용인/동탄/전주 애견동반 식당/카페
④ 마지막으로 하시고 싶은 말씀! 
답: 잘부탁드립니다! 저희 레오와 함께 행복한 하루하루를 보내고싶어 가입했습니다!","여신l서울
반갑습니다
2023.01.30. 09:59"
예랑이랑 데이투!!(애견동반카페-아이라이크 마운틴),"안녕하세요! 여러분~ 
주말 잘 보내셨나요? 저는 어제 예랑이와 함께 강아지를 데리고 스타필드 한바퀴 돌다보니 강아지를 안고 돌아다기가 힘들어서 유모차 대여를 하려고 했는데.. 무려 앞에 10팀이 대기라고 하더라구요! 그래서 안되겠다 싶어 인근 애견동반 카페를 다녀왔습니다~
스타필드 바로 맞은편에 있는 아이라이크 마운틴이라는 곳인데요! 처음에 들어서자마자 여기는 분위기 깡패에 아무대나 찍어도 뭔가 분위기 있게 사진이 잘 나올것 같더라구요!
저희 뽀꼬처럼 다른 테이블에 댕댕이도 몇몇 보였어요~ 카페 메뉴들을 보니깐 브런치도 팔더라구요! 너무 먹고 싶었지만 예랑이가 다이어트 한다고 말려줘서?ㅋ 커피만 시키고 자리에 앉았어요! 테이블에 앉아 예랑이랑 이것저것 정할 것도 많고 각자 해야하는 업무들도 많아서 오순도순 얘기도 하고 밀린 일들도 처리했어요~~ 그리고 심심할 뽀꼬도 간식하나 투척
Next image","해로니
악 강아지 너무기여워용
2023.01.30. 19:14"
애견 동반카페 기저귀를해야하나요 매너벨트만 해도 되나요?,"애견카페는 가봤는데 일반 카페인데 애견동반이 가능한 애견 동반카페는 안가봤어요..
남자애인데 응꼬까지 감싸는 기저귀까지 해야하나요 아니면 매너벨트만 해도 되나욤??
여기저기 검색해보니까 매너벨트까지만 한거같은데.. 만약 응가실수하면 어쩌죠?! ㅠㅠ 기저귀까지 한 사진은 보질못해서요...
애견카페 아니라 애견 동반카페요!!!","댕댕굳
애견동반이면 바닥에 못 내려놓는 곳도 있고 매너밸트는 카페마다 달라요.
2022.12.05. 19:39"
애견 동반 식당 다녀왔어요,"조이랑 산책하고 애견동반 식당 다녀왔어요 ㅎ
오후가 되니 생각보다 날씨가 안추워서 산책하기 좋아서 유모차 태워가며 3시간넘게 산책했네요 애견동반 카페듀 가구~ 
집에와서 입욕제 풀어 목욕씻겻더니 기절 ~~~ 내일은 눈이 온다니 아쉽지만 집에서 놀아줘야겠어요^^  
오늘도 함께라 행복한 하루 ❤️",[0]
인천 영종도 메이벨(애견동반 카페),"※ 제목은 반드시 ""(지역) + 다녀오신 반려견 동반 카페/식당의 이름"" 을 포함해서 작성 해주세요! 
ex) (수원) 푸들카페 하루와 갔다 왔어요!! 
ex) (부산) 독데렐라 미미와 어제 갔었어요~ 
---------------------------------------------------------------------------------------------------------------- 
(애견 동반 식당/카페) 장소 이름: 영종도 메이벨입니다~
(애견 동반 식당/카페) 장소 위치: 
(애견 동반 식당/카페) 사진 및 후기:
실내 자리는 3테이블 정도인 디저트 카페에요!
어제 2022년 마지막 날인 기념으로 율무랑 다녀왔어요~!
실내는 애견이동가방이나 유모차 케리어 안에 들어가있으면 동반 가능하구요! 눈치 주는 분 전혀 없었습니다!
케이크가 진짜 맛있는 카페이구요! 바로 앞에 작은 공원도 있습니다!
카페 안 옆에 작은 소품샵도 같이 운영하셔요.!
영종도 갈 일있음 추천추천해요!","고도치ㅣ의정부
한해 마지막날 카페데이트 넘 좋은데요👍
2023.01.01. 12:46"
애견동반카페 설렘,"강아지랑 산책하다가 처음 들린 카페인데, 괜찮네요!
친절하고 맛있어요~ 카페 설렘 추천합니다💓
(강아지를 위한 준비는 따로 없지만, 함께 갈 수 있는 것에 만족합니다.) 저희 집 아가는 잠들었어요^^
요즘 동네에 애견 동반 카페가 많이 생겨서 좋네요 :)
*** 카페는 협소해요. 테이블 3개정도?","5공주
ㅎㅎ너무 구여워요 ~^^
2022.12.30. 18:03"
조이 애견동반 카페 다녀 왔어요 인스타 계정만들었어요,"동네 애견동반 카페가 있어서 다녀왔어요 ㅎㅎ 
멍붕어빵도 먹고 멍푸치노도 먹고 👍👍👍
근처에 공원이있어서 산책도 하고 놀다왔네요 신난 조이^^
조이 인스타 계정만들었어요 친구하실분 계실까용?
인스타 아디: joylove0629 친구만들고싶어요 ㅎ","야마삐짱꽁
ㅋㅋㅋㅋ 멍푸치노 한잔 하셧나요 ㅋㅋ 기염 기염
2023.01.15. 17:21"
대전 애견 동반 카페 점선면,"❗사진 첨부는 필수입니다❗ 
❗필수 항목 포함하여 자유롭게 작성해주세요❗ 
❗지역별 말머리 설정해주세요❗ 
❗반말로 작성해주세요❗ 
🥑﻿핫플명 
-  점선면
🥑﻿후기 (장점과 단점) 
- 애견 동반 가능! 야외에서 강아지가 뛰어 놀 수 있는 잔디도 있어
- 루프탑까지 좌석이 많아서 사람들이 복작하지 않아 좋았어
- 주차공간이 좀 협소하더라. 건물 내 주차 말고는 인근에 주차해야하는데 언덕길이라 대기가 애매할듯
(도보로 찾아가기도 빡신 곳)
- 디저트 선택권이 많아 좋았다!
- 애견동반은 실외에만 앉아야 하는 곳이 많은데 요긴 실내도 가능해서 좋아
🥑﻿꿀팁 (한가한 시간대, 주차 꿀팁 등) 
- 애견 동반 시 가방 OR 케이지 필수! ( 넣는 용도가 아닌 앉아있을 수 있는 용도)
점선면
대전광역시 중구 부용로 44 점선면
예약
 ","핑크구름
강아지 간식도 같이 파는거 넘 좋당 ㅎㅎㅎ
2023.01.11. 09:25"
대전 애견 동반 카페 양촌리,"대전 서구 괴정동에있는
애견동반카페 카페 양촌리_
주택 개조 카페인데 공간이 재밌고
베이커리가 진짜 마시쒀요!!
감잣1ㅓㄹ니드 샌드위치랑 당근케이크가
넘넘 맛있었어요!!
대전 서구에서 애견동반카페 간다면
카페 양촌리 추천합니다'◡'","별나무
오~~ 애견동반카페라니.. 동물 좋아하시는 분들이 좋아하겠네요^^
2022.12.08. 21:57"
용문에 애견동반카페 있나요?,용문역근처사는데용    애견놀이터나 애견동반카페있나요?,"양평 분리수거대행
댕댕그라운드라는데 있네요^^
2022.12.16. 22:50"
애견동반카페 나들이,"용인쪽에있는 대형카페인데
실내도 애견동반 가능하다해서 함께
다녀왔어요ㅎㅎㅎ완전 디저트 천국!!!
브런치도 먹고 케이크도 먹고 좋은시간보냈습니다❤️
더더 많이 놀러다니고 싶은데 안추워졌으면 좋겠어요ㅠㅠ","김사랑엄마
와우:~~~ 여긴 상호가 ?
너무좋네여
2022.11.29. 22:03"
애견동반카페/브런치카페추천☕️/빅브레이키💕,"정말 오랜만에 쓰는 맛집?추천이예요 +_+
예전에는 우리동네 맛집 많이 올렸는데 요즘엔 바빠서 못올렸더니 웅이분들에게 알려드리고 싶은 맛집리스트가 쌓였어요 ㅎㅎ 제가 쓴 글들 밑으로 내려보시면 맛집추천글 많이 보실 수 있어요 !
제가 정말 자주 애용하는 카페 추천해드려요❤️
저희 매장 근처에 있어서 오픈 전부터 정말 자주간 카페예요 ~ 지금은 애견동반카페로 바껴서 댕댕이랑 같이 가도 되고 애견없어도 브런치 즐기기에 너무 좋아요
목걸이 너무 귀엽쬬😭
제 목에 있는 것보다 이뻐요...
요것들 다 강아지 간식이예요 !
애견인들은 눈돌아가오🙄🙄
멍걸리 멍맥주...🫢 이건 정체가 뭐죠..?
너무 궁금해서 물어보니 멍걸리와 멍맥주는 물 자주 안먹는 강아지에게 음수량을 늘게 해준다고 하더라구요~
댕댕이포차 너무 귀엽지 않나요..
요긴 포토존이예요 ~ 구경하는 재미가 진짜 쏠쏠해요 !
옷도 파는데요,,,, 지금 겨울상품 20%할인 중이래여ㅜㅜ 강아지 옷도 세일하고 참... 느무 귀엽다 ㅎㅎ
옷도 다 이뻐서 저도 하나 샀어요 !
아메리카노도 제 스타일이고 브런치는 말해모혀유??
먹어도 질리지가 않고 무엇보다 사장님분들 너무너무 친절해서 매일 가고 싶어요🤍
애견용품 구매하고 선물한다고 하시면 요로케 포장도 해주세요  ㅠㅠ 센스 짱!!!! 
저는 매장이랑 가까워서 포장해서 정말 자주 먹는데 
치아바타 불고기 파니니 꼭 드세요   😭😭 너무 맛있어요 !!!💚💚💚
위치는 서창 다이소 근처 뚱삼이네 맞은편에 있어요
이젠 맛집추천도 다시 자주 올려볼게요 +_+
오늘 하루도 다들 수고하셨어요 🤍","포코포코
애견카페 찾고 있었는데 넘 좋은 정보네요~저도 우리 강생이 델꼬 꼭 가봐야겠어요ㅎㅎ
2023.01.03. 20:04"
상주견이 있는 애견동반 카페 있을까요?,가까운곳이 상주견이 있는 애견동반카페 있을까요?,"호아깜짝아름
서면에 홍시 라고 애견동반 카페&레스토랑 있어요~ 소형견이 상주하고 있어요^^
2023.01.08. 13:27"
(김제) 오늘여기 애견동반 카페다녀왔어요!,"※ 제목은 반드시 ""(지역) + 다녀오신 반려견 동반 카페/식당의 이름"" 을 포함해서 작성 해주세요! 
ex) (수원) 푸들카페 하루와 갔다 왔어요!! 
ex) (부산) 독데렐라 미미와 어제 갔었어요~ 
---------------------------------------------------------------------------------------------------------------- 
(애견 동반 식당/카페) 장소 이름: 오늘여기
(애견 동반 식당/카페) 장소 위치: 전북 김제시 금구면 상사길 50
(애견 동반 식당/카페) 사진 및 후기: 큰트리앞에서 애기들 사진찍어주고싶어서 다녀왔는데 너무 만족해요! 대신 동반이라 실내에서 취식은 불가능하고 야외만 가능한데 야외에 세모난집?같은 모양이 있어서 바람이 안불어서 낮에가면 햇빛이 좋아서 안춥더라구요!!","망고 I 경기광주
누가 구월이고,봉팔이 인가요?
2022.12.07. 09:25"
담양 애견동반카페 🙏,"자주 오는 담양에 위치한 애견동반카페:)
애기랑 체리랑
지인강아지 블랙셰퍼트 랑 같이왔답니다
숨은 애기 찾아라:!
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ요미들..
신나게 뛰뛰하고 멍빨까지 ,
어제 뭔가 보람찬 하루 였네요
𐌅 𐌅 𐌅 𐌅 𐌅 𐌅","로켓캠핑꿈
지인분 셰퍼드 너무 멋진거 아니에요? ㅋㅋㅋ 멋지게 생겼는데 되게 얌전해보이네요!!
2023.01.04. 10:39"
백원이 강원도 애견동반숙소 추천 부탁드려요!,"★★﻿★제목은 반드시 ""강아지 이름+추천 받고 싶은 애견동반 여행지의 지역&장소""로 작성 해주세요!﻿★﻿★﻿★﻿ 
ex) 겨울이 해운대 애견 펜션 추천 부탁드려요^^ 
ex) 미미 선릉역 애견 동반 식당 추천 부탁드립니다. 
****가입인사 제목&양식을 지키지 않은 회원님들은 모든 이벤트 참여 불가합니다**** 
---------------------------------------------------------------------------------------------------------------- 
① 우리 반려견을 소개합니다. 
(1) 반려견 이름 :  벡원
(2) 반려견 나이 : 7살
(3) 거주 지역: 인천
(4) 반려견 사진or동영상: 
② 애견 동반 펜션, 애견 동반 카페, 애견 동반 놀이터, 애견 동반 식당 중 가장 관심 있는 장소는? 
답: 식당또는 카페 
③ 회원님들에게 추천 받고 싶은 애견동반 여행지의 지역&장소는? 
ex) 해운대 애견 동반 식당  
답: 강원도 속초,양양,고성 등 애견동반숙소 
④ 마지막으로 하시고 싶은 말씀! 
답: 잘부탁드립니다~ 자주소통해요!","탄이l서울울
안녕하세요~
2023.01.30. 11:49"
