박쥐가 죽어있어요~(박쥐 사진요청이 많아 매너사진 배워 업로드했어요^^),"조금전에 단지 안에서  강아지 산책을 시켰는데요.
한곳에 멈춰서 냄새를 맡길래 보니 세상에 죽은 박쥐가 있네요.
크기가 제 손바닥 크기 정도 되는데  이빨이 엄청 날카롭더라고요.
죽은지 얼마 안되보였는데... 한국에서는 초등때 박쥐를 보고 근30년만에 오늘 보는거에요.
박쥐로 인한 전염병이 생각나 강아지 엄청씻기고 소독하고 했는데도 찝찝하네요.","동천달콤산
헙 박쥐가 왜 죽었을까요
저는 십 년 전에 분당 정자동 백현중 앞에서 태어나서 처음으로 황금 박쥐를 봤어요! 물론 가로등에 비춰서 황금색이었을테지만 그 때도 신기했는데 수지에도 있군요
은근 박쥐들이 이 근처에 사나봐요
2023.01.28. 23:37"
강아지 산책매너 진짜 제발,[0],"TTONIMOM
제 말이요. 저번에 운동장으로 산책가는데 여자 한 분이 대형견 그것도 공격적인 아이 2마리를 양손으로 잡고 혼자서 가시더라구요. 심지어 자동줄ㅋㅋㅋㅋㅋㅋㅋ 그런 분들 종특 입마개 절대 안하시죠. 어르신 부부께서 강아지 데리고 지나가시는데 그 대형견이 입질해서 놀란 나머지 줄에 걸려 넘어지시고 그 견주 여자분 한손은 다른 애 잡고 있느라 제제도 못하시고 소리만 치시더라구요ㅋㅋㅋㅋㅋ 어이가 없었던.. 다행히 물리시진 않았지만 큰일날 뻔 했어요. 자동줄 너무 위험한데 왜 판매가 되고 있는지ㅠㅠ 적어도 입질있으면 상식적으로 자동줄 안 해야하는 거 아닌가요. 끝없이 늘어나고 통제도 안 되고.. 답답해요ㅡㅡ 그런 몰상식한 견주 때문에 무서워 죽겠어요.
2020.07.01. 11:54"
사회성없는 강아지 산책친구 만들어주면 도움이 될까요?,"애기 때 부터 산책 시켜줬는데도 물림사고 때문인지 강아지 별로 안좋아하고 산책하다가 다른 강아지보면 흥분하고 짖고 난리가 나요
그 앞까지 가서 막 엎드려서 짖어요
애견카페같은데 가면 거기서는 안짖고 도망가기 바쁘구요 ㅠ
산책 교육도 하고있고 다른강아지만나면 짖기 전 부터 간식으로 시선 돌려도 지 눈에 들어오기만 하면 아무것도 안보이고 안들리는지 걔보고 짖기 바빠요 
이런 아이한테 산책친구 만들어주면 좀 개선되고 도움 될까요?","스위트바즐
아주 많은 도움이 되죠~~산책메이트 아이가 님 아가가 짖어도 신경 안쓰는 무던한 아이고 산책매너 좋은 아이면ㅇ큰 도움이 되요... 자주 하다봄 친구에게 먼저ㅇ관심도 갖고 그러더라구요.
2023.01.10. 20:43"
강아지 산책시 매너좀 지켜주세요,"아침산책하는데 단지내 잔디가 똥밭이네요 ^^
저도 강아지 키우는 입장으로써 진짜 화납니다
마당나가도 똥봉투 가지고 나가서 치우고 오는데
진짜 대체 왜 안치웁니까???
기본 상식입니다 같은 반려인들 욕먹이지맙시다
아침부터 강아지 산책시키다가 다른강아지 똥밟았거든요 ^^ 기분 매우 별로네요","스탭쑤기87i3
허허😅 떵.. 기본매너들은 지켜주셔야하는데ㅜㅜ
요즘 넘넘 이기적이신분들이 판을치네요😬 저라도 기분이 안좋았을듯 싶어요ㅜㅜ
2021.11.29. 10:30"
"강아지 산책 용품, 필수 준비물은 어떤 게 있을까?","강아지 산책을 나갈 때 단순히 몸만 덜렁 나갈 수 있다면 편하겠지만, 이것저것 챙길게 많아요. 
강아지 산책 용품 중에서도 꼭 필요한 것들이 있는데요. 어떤 종류가 있는지 함께 알아보도록 합시다!
강아지 산책 시 유용한 준비물은?
1. 리드줄
자동 리드줄이 무조건 나쁜 것은 아니에요. 하지만, 강아지 자동 리드줄은 사용 시 지켜야 할 유의점이 많습니다. 
강아지와 보호자의 안전과 관련된 것이기 때문에, 가능하면 일반 리드줄을 사용하는 게 좋습니다.
2. 배변봉투
배변봉투는 강아지 산책 매너를 위한 필수품입니다. 펫티켓이기도 하지만, 환경을 위해서 강아지 대변은 버리거나 묻으면 안 된다는 사실!
3. 강아지 물병
강아지와 산책 나갈 때 강아지 물도 꼭 챙겨야겠죠. 특히, 날이 더워지면 짧게 산책해도 강아지가 목말라할 수 있으니 꼭 물병을 챙겨줍시다.
4. 산책 가방
강아지 배변봉투, 물병뿐만 아니라 내 소지품들까지 ㅠㅠ 바지 주머니 하나로는 너무 부족하죠. 강아지 산책 가방을 사용해 두 손이 자유로우면, 리드줄도 더 단단히 잡을 수 있고, 주변도 잘 살펴볼 수 있어서 더 안전한 산책이 될 수 있어요 :)
비마이펫 : 네이버 포스트
우리 아이의 시간을 더 행복하게 하...
m.post.naver.com",[0]
강아지 산책매너 견주+사람들,"1. 내 강아지의 배변, 꼭 치우기
크던 작던 꼭 치워주세요~ 쉬야 위에도 물뿌려주면 최고
2. 우리 애는 괜찮아~ 라는 마인드 버려주세요.
우리 아니는 작아서, 얌전해서, 똑똑해서 아직 어려서 등. 돌발 문제행동이 나타날 수 있어요.
3. 과한 오지랖은 조금 접어주세요.
애가 좀 뚱뚱하네, 못생겼네, 개한테 이런 옷을 입혀~ 미용좀 해야겠다, 지저분하네, 덩치가 너무 큰/작은거 아니야? 등
4. 만져도 되는지는 꼭 허락 부터 맡아주세요. + 간식 막 주지 마세요..!","동편마을
공감합니다!!!!!
2022.05.15. 17:44"
강아지 산책할 때 사람지나가면 줄 짧게,"요즘은 강아지 산책 매너가 많이 좋아져서
목줄 대부분 하고 산책하죠
큰 변화 같습니다
그런데 산책길에서 사람 지나가더라도 길이 2미터이상 늘려잡고 가는 사람들이 많은데
제발 사람 지나가면 줄 1미터 이내로 짧게 잡아주세요
개 무서워하는 사람 많아요","아가사슴
저도 멍무이는 애기라도 무서워요 ㅠㅠㅠ
2021.02.17. 17:46"
저 처음으로 매너없는 견주 소리 들었어요..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ제가 잘못한건가요?.ㅋㅋㅋㅋ화도 나고 어이도 없네요,"오늘 강아지 산책 하는 중에 저 멀리서 중소형견? 오고 있는거 봤고 그 자리에서 리드줄 짧게 잡고 기다렸어요 항상 그래왔고 산책할때 신경 쓰긴 하지만 온전히 저희 강아지한테만 쓰면서 산책하는 편입니다
저희 강아지도 그 자리에서 얼어서(무서워서) 덩치가 13키로 크긴 한데 안가려고 해서 그냥 지나갈때까지 기다려 주거든요..늘 그러는거 처럼 가만히 있는데 그 중소형견 아주머니가 우리 저희 있는데 지나갈거니까 옆으로 가달라 하더라구요 계속 ? 
저는 직진할거라 직진할거라고 계속 말했는데 
그 분 강아지가 저희 강아지 본 순간부터 멀리서 너무 흥분해서 막 날뛰고 짖고 난리가 난거예요 
제가 저 그쪽으로 갈거라고요 했는데도 계속 본인할말만 하시고 못알아듣고 해서 제가 강아지 흥분하는데 좀 말리세요 하니까 계속 뭐라고요? 뭐라고? 반말하길래 저도 화가나서 반말했거든요 
저희 강아지는 그 자리에 멀뚱히 서있는데 강아지 안고 지나가면서 매너 어쩌고 저쩌고 하는데 멀리서 본인 강아지가 짖고 그러면 좀 먼저 말려야하는게 매너 아닌가요? 
저도 욱해서 반말하고 그런건 잘못했지만 제가 제 강아지랑 산책할때 본인 갈길까지 비켜줘가면서까지 산책해야하는게 너무 기분 나빠서 그랬습니다..ㅜ","랑말
당연히 짖고 난리치는 강아지 쪽이 돌아서 가든가해야죠 !!! 저 처음 저희 강아지 산책시킬 때 만난 강아지랑 견주가 저렇게 행동하면서 짖고 난리치는 강아지 데리고 억지로 비집고 지나가려해서 저희 강아지 그담부터 강아지들만 보면 그 강아지랑 똑같이 짖고 으르렁 거리고 그래서 사회화 시키느라 힘들었어요…
2022.11.13. 16:54"
올리버 쌤이 알려주는 미국의 강아지 산책 매너,,삭제된 댓글입니다.
강아지 산책시 대변,"진짜 강아지를 키우시는분들은 매너 부탁드립니다.
저도 강아지를 키우는 입장으로 안치우시는 분 다른 사람에게 큰 불쾌감을 주는거 같습니다.","멈뭄미
특히 목줄 안하시는분들 ㅡㅡ 하나 안지키니 둘도 안지키는 인간들 많더라구요
목줄하고 배변회수는 기본이에요..
2022.09.14. 22:23"
강아지 산책매너,[0],"엠제이나
못하게 한다보단 견주님옆에서 걷는걸 최고로 알게하고, 그게 되면 견주님의 신호(허락)에 다른걸 한다고 틀을 잡으시면 애견 생활의 질이 낮아지는일은 없을거에요
2020.06.08. 13:33"
강아지 산책시 소변처리 여쭈어봐요.,"최근 제가 잘가는 지역카페에 강아지산책하시는 분들 매너챙기라는 글이 올라왔어요.댓글들중 저도 공감하는 부분도 있었지만..(목줄관련. 대변처리관련 등)
강아지 마킹과 같은 소변 누는 행동을 역겹다고 하시고 ""물을 뿌려야한다.기저귀차고 산책시켜라""라고 주장하신 분들이 많더라구요.
저도 도시에 사는지라 건물기둥에서는 절대 못하게 하고 화단이나 가로수에는 누게 하는데 앞으로 생수통을 들고다녀야하나 고민이에요.
최근 반려동물문화가  최근 반려견프로그램도 많이 생겨서 배변산책같은거 많이 이해해주실것 같은데 아닌가 봐요. 물론 개인의 비기호성.기호성은 인정해줘야한다고 생각합니다.
개를 너무 사람처럼 아니 사람보다 더 오냐오냐하는것은  정말 아니구요.
 뭔가 공존하며 도시에서 살려면 어떻게 해야할까 고민하는 하루가 되었습니다.
강사모 회원님들 산책시 소변 뒷처리 어찌하시나요?","울댕댕귀요워
전 좀 이해가 안가요 지구가 인간만 쓰는것도 아니고 남의집 대문앞만 아니면 상관 없다 생각해요 그리고 강아지들 특성상 사람들 많을때 잘 안싸지않나요..? 구석진 곳으로 가던데 물론 개바개 겠지만 저런 논리면 비둘기 똥은 뭐라 안한대요? ㅋㅋ 서로 양보해야한다 생각해요 솔직히 강아지들 오줌보다 인간들 길에다가 버리는 쓰레기가 더 많을걸요; 담배 꽁초는 막 버리는데 ㅋㅋ
2021.09.14. 01:50"
오늘 자매공원에서 황당했던일. (강아지 산책관련),"오전에 강아지를 산책시키고 있었는 데
중년 남자분이 벤치에 흰강아지(푸들로 추정)와 같이 앉아계셨어요.
제가 저희강아지에게 친구다 그러면서 지나가는데(목줄하고 산책 중이었고 벤치 앞을 지나고 있었습니다)
갑자기 그 강아지가 저희 강아지에게 달려들어서 저희 강아지 몸통을 물지 모에요.
저랑 저희강아지는 너무 놀라서 멀리 떨어져서 가려던 방향으로 왔어요.
보통 공격성이 있는 강아지들은 주인분들이 다른 강아지들 지나갈때 잡고 계시거나 
아니면 자기네 개의 공격성에 대해 주의를 주시는 데
그런 말씀은 커녕
미안하다는 사과 말씀도 없으시고
그냥 쳐다만 보시더라구요. (강아지가 다친데 없나 조금 떨어져서 확인하고 있었는 데도 신경안쓰시더군요)
당황하기도 했고 그 강아지의 공격성에 너무 놀라서 다시 가서 사과 요구를 하지 못했는 데
신문에서만 보던 일을 막상 제가 당하고 나니 아직도 어이가 없습니다.
앞으로 산책할때 더 주의를 요 해야 겠지만
공격했던 강아지 주인의 태도가 더 놀랍네요.....
자매공원에 강아지 산책 시키는 분들 많은 걸로 알고 있는 데 앞으로 주의 하세요...","haha123
아이구.. 망고님은 안다치셨나요?
요즘 그렇게 기본매너를 안지키는 견주들이 많더라구요
사람 많은곳에서 왠만큼 위험한 강아지들은 입마개를 해야하는데...
많이 놀라셨겠어요ㅜㅜ
강아지는 좀 괜찮나요?
2022.07.06. 19:59"
태원아파트 부근 강아지 산책 매너 칭찬해요,[0],"공유
어디서든 매너는 굿이죠!저도 매너죤놈으로 살게요ㅋ울집아인 중형견입니다ㅎㅎ
2019.05.15. 04:45"
7개월 강아지 산책 매너!,[0],"별밤날밤
ㅋㅋㅋㅋㅋㅋ개웃겨요ㅋㅋ핵공감 저희집말티16년됫는데 그래서 저도한겨울에 땀나요ㅋㅋㅋㅋㅋ
2020.01.17. 14:46"
강아지산책할때 목줄은 왜 안하는거죠?,"방금 저희 아침산책 시켜주려고 나갔어요
근데 목줄안한 시츄가 보이드라구요
주인은 먼저 앞서 가면서 뒤로 한번 쳐다보고 끝~
아님 핸드폰 한다던가..
요즘 (나름)산책로에 개똥들이 왤케 많은가 봤더니....
방금전 그 시츄가 하나 싱싱하게 뽑고 갔드라구요
근데 주인은 모른척..
진짜 노매너!!!! 
소심한 a형이라 지적질은 못했지만
강아지산책 기본매너가 0도 없는..
어린아기 손안잡고 길가는거랑 같은데
위험하다 안느끼나?
매너있는 반려인이 됩시다!","메리베리메리
벌금 물고 싶은가봐요 영상이나 사진 찍어놓고 신고하세요
2021.06.21. 11:03"
강아지 산책매너,[0],"봄마린
지금 알게 됐는데 제가 산책시킬때만 그런것 같네요...? 엄마가 산책할때는 그냥 냄새만 맡고 만다고 하네요.. 이것도 이유가 있을까요ㅠㅠ??
2020.05.22. 12:33"
강아지산책 매너좀 지켜주세요,[0],"글쿠나
저도 강아지 키우지만 길거리에 개똥보면 욕 나와요ㅠㅠ
2020.02.15. 14:49"
강아지 산책 가실때 생수한통~,"저희 로운이 쉬야 명당 자리 인데요
나무아래 ㅎ대부분 안보이는 곳에  보게
목줄을 좀 끌어주는데요 
근데 아주가끔 친구들한테
흔적을 남기고싶은가봐요
ㅠ 
저도 보기 싫어요
로운이 키우면서 어쩔수없는 실외 배변이지만
말을 못하는 짐승이잖아요
안된다고 할수는없어요
그래서 생수 들고다녀요
강아지들이  다른강아지 소변을 글케
냄새맡고 그러잖아요
근데 주인입장은 드럽ㅜ
흔적을 지우고옵니다~~~~
매너견주가 되기위해  오늘도
두손은 무겁습니다~~","감지덕지맘
멋지세요!!!!! 공원에 보면 어떤분들은 생수병 두개씩 들고 다니시던데... 이런 용도로도 사용하시는군요!!! 우와~ 진짜 감사합니다.
2022.08.03. 19:17"
강아지 산책가방 또는 간식가방 다용도 새상품,"고급스런 강아지 가방입니다
산책시 쓰셔도 되고 정리용품으로 디자인이 이뻐서 쓰셔두 되요
☆ 환불 반품 불가합니다
☆ 택배 거래 안해요
☆ 비대면 직거래만 합니다
☆ 매너거래 원해요 ^^",[0]
강아지 산책 매너없으신 분들..,[0],"화이티
기본이 안되있는 분들 꽤 있더라구요
2019.08.17. 09:45"
강아지 산책시 매너,[0],[0]
제발 강아지 산책좀 조심해주세요,[0],"82아싸라뷰
맞아요~~개 싫어하는건 아니지만~~지킬껀 지키면서 델꼬 다니셨음 좋겠어요~~내 새끼랍시고 풀어놓고 키우시는건 너무 싫어요~~
2020.06.06. 17:08"
수변공원 강아지산책 (전동휠체어타고다니며 비글 끌고다니는사람 조심하세요),"오늘 오전에 있었던 일이에요.
수변공원에 강아지 산책시키러 나가서 산책을 하던중이였어요
무지개다리쪽 놀이터라고 하면 아시려나요? 강아지들 많이 모이는 잔디밭쪽이요. 그쪽에서 사건이있었어요. 어떤 전동휠체어타고 다니는 아저씨가(나이대가 아저씨와 할아버지 중간쯤으로보임)
 덩치큰 비글을 데리고 나오셨어요 
저와 반대방향에서 서로 마주치는 상황에서
그 집 비글개가 저희집 개한테 달려들어서 물어뜯고 줄이꼬이고 
저희 개는 낑낑거리며 울부짖고있는데 그대로 뒤도 안돌아보시고 앞만보고 운전해가시는거에요 (강아지들이 꼬여있는상태에서 질질 끌려감)
제가 멈추라고 소리를 엄청 질렀는데도 멈추지않아 급하게 강아지들을 제손으로 풀어 떼어놓으며 , 미쳤나봐!!!! 멈추라고!!!!소리를 쳤어요 그러고 한참을 더 가서 멈췄어요
그래놓고 다짜고짜 저에게 어린년이 욕을했다면서 뜬금없는소리를 하는거에요. 그집개가 달려들어 문거, 그대로 애들 뒤엉켜있는상태에서  멈추지않고 앞으로가서 저희집개는 목이조이는 상황이였는데 그거에대한 사과는 일절없이요.
그래서 제가 무슨욕을 했냐니까 미쳤나봐. 라고 했다면서 노발대발을 하며 ㅅㅂ거리며 저에게 욕을했어요 
어이가없어 사과는 못할망정 무슨소리하시는거냐고 하니
한대치실것처럼 몸이 아주 들썩들썩 거리더라구요
그때 지나가던 어떤 여성분이 저에게 자기도 다봤다며 이상한사람같다, 지금 공원에 아무도없고 저사람이 무슨짓할까봐 무서우시다고 그냥 무시하라고 말리시더라구요.
그러고있는 상태에서 그 아저씨는 저에게 욕을하시며 도망가듯가버렸어요;; 끝까지 사과 한마디없이요.. 저도 이런상황이 처음이고 저희 개도 많이놀라서 집에오는내내 다른강아지만보면 몸이 굳어서 움직이지도 못하더라구요..
생각할수록 화가나고 무슨 이런 매너로 강아지를 키우는지...
잘못을 해놓고도 뻔뻔하게 나오는태도며 같은 강아지키우는 사람으로써 책임감없는 모습에 강아지가 불쌍하게 느껴질정도에요
전동휠체어앉아서 눈감고 귀닫고 다니시는지... 몸보다 머리가 불편하신분같으니 산책중에 그분을 만나시면 조심하세요","열심히살아요
헉..너무 황당하고 분한일이네요...ㅠㅠ신고가 안될까요..cctv도 있을거같은데..
2021.12.02. 13:40"
강아지 산책 하네스(1회착용),[0],삭제된 댓글입니다.
노매너 라이더도 문제지만 보행자들도 참 한심합니다...,"●예절을 지키고,회원을 존중하며 올바른 자출사 활동해주세요 
어제 가볍게 20km정도 라이딩하면서 자도가 참 위험함을 새삼 느낍니다.
해질 무렵이라그런지 강아지 산책 나오시는 분들 참 많습니다.
자도가 강아지 산책하기에는 참 좋은 곳이죠.
문제는 자전거가 뜸한 시간이라 방심해서인지는 모르지만 긴줄을 늘어트려 도로를 거의 점령하듯 거느는 사람들도 있습니다.
공공장소에서는 목줄은 최대한 짧게 잡는게 기본 상식인데 3미터이상 늘어트린 사람들 왜이렇게 많나요?
그리고 산책 나왔으면 걷는데 충실해야지...
모자에 이어폰끼고 핸펀보며 중앙에서 갈지자 걷는 사람들은 진심 사고 작정한건가요?
그러다 충돌나면 다들 꽥꽥거리겠죠?
진짜 자라니들 참 문제 많습니다.
마찬가지로 보라니들도 정말 대책없구요.
그러니 블박은 더이상 선택이 아닌 필수 같습니다.
다들 안전운전 하세요~~","손즈
어제는 개주인은 보행자로에 걷고 줄길게 늘어트리고 개는 자도로 가더군요ㅋㅋ 나참 가만보면 서로 사용하는 공간인데 아주 이기적인 사람들 꽤 많죠!
2022.09.20. 10:15"
