산책하고 왔어요,"어제 쏟아졌던 비는 언제 그랬느냐는듯이
오늘은 맑음이네요
조금 덜더워 충분히 산책하고 왔어요
나가자마자 한 떵씩~
마킹도 열심히~뭐든 최선을 다하는 두 댕댕이들ㅋ
냄새도 같이 맡으며

산책하고 왔어요 (1)
발차기 읏쌰~

산책하고 왔어요 (2)
모아도 읏쌰^^
마무리는 엘베안에서 헥헥 으로~끝 
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","SilverBullet
모아와 토리가 날씨 맑음일때 산책을 다녀왔네요
2022.07.14. 20:46"
반려견과 산책,"비가 그친줄알고 보리(반려견)를 데리고 나갔는데 다시 비가부슬부슬 오는데도 집에들어가기싫어하는 보리데리고 산책 끝까지한거 칭찬합니다~~
아주 심하게 날이 좋지않은날만 빼고 규칙적으로
산책시키는 거 칭찬합니다~~
보리 산책핑계삼아 걷는 횟수가 점점 늘어가는거
칭찬합니다~~
보리로 인해 가족이 더 화목해짐에 감사합니다~~
아이들도 보리를 스스로 케어하면서 배우는게 많다는점
을 감사하게 생각합니다~~
보리의 재롱 덕분에 더 많이 웃을수 있음에 감사합니다
한 생명을 소중히 기르며 마음이 더 온화해지고
전반적인 삶에 긍정적인 영향을 많이 끼치네요~~
앞으로도 더욱더 사랑해주며 키울랍니다^^","하늘나무
강아지 이름이 보리군요. 나중에 사진도 좀 올려주세요^^
2022.08.13. 11:36"
반려견 산책,요즘 날이 너무 좋네요  정오시간대만 피하면 한강공원 산책 강아지와 하기 너무 좋아요 더워지기전에 많이 산책해주세요~,[0]
저녁산책,"반려견 동반가능 셀프 bbq 장으로 go  go~~
검은색 댕댕이가 초코를 너무 따라다녀서
운동량과 사교성 부족한 초코는 엄청 
힘들어했지요 ㅋㅋ
다른 아이들 냄새 찾아 다니느라 바빴답니다^^
오늘 밤 꿀잠예약입니다~~❤
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","엘루이
우와~ 초코 좋은데 갔구나
2022.09.08. 21:08"
산책 훈련 겸 적응훈련,"오늘은 어제보다 더 산책 훈련 잘하고
각측보행도 잘 했는데
도무지 영상을 찍을 수가 없네~^^
햇살아 잘 했어♡
산책 훈련 겸 적응훈련 (1)
재생 수
8
00:00 | 00:15
화질 선택 옵션
자동

산책 훈련 겸 적응훈련 (1)
산책 훈련 겸 적응훈련 (2)
재생 수
7
00:00 | 00:21
화질 선택 옵션
자동

산책 훈련 겸 적응훈련 (2)
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","말티7살수컷형
귀를 맍보고 싶네요...
털복숭한 아이 키우다가, 맨들맨들한 아이 만지면
약간 따뜻한 느낌이 너무 좋아요 ㅎ
2022.04.01. 21:51"
오늘의산책,"비가내려 이틀동안 집콕했던 업둥씌 올만에?나온 산책길!
산책중들린 집앞 카페!업둥 최애간식 커피콩빵!♡
볏닢에  붙은 우렁이알!
저거이 참나리인가요?
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화
똥도 이쁘게 싸주셨고!
이상 보고끝  아직 산책1시간 남았어요ㅋㅋ","준호
업둥이도 커피콩빵이 먹고 싶은가봐요
오랜만에 나온 산책이라 더 좋았겠어요^^
2022.07.21. 19:52"
베이컨박스 고아웃 산책안전밸트,"구매:2021.7월
2~3번정도 사용 후 보관중이예요.
상태 거의 새것
#반려견 #반려견산책 
👆 중고나라에서 여러분께 상품권 쏠께요! 
위에 [...더보기] 버튼을 눌러 확인해 주세요 
----------------------------------------------",[0]
고민 상담할 곳이 여기 밖에 없네요 ㅠㅠㅠ 흑,"안녕하세요, 저는 12월 초~중순에 2주간의 발리여행을 마치고 돌아와서 아직도 발리앓이를 하는 중입니다.
저의 고민은 좀 특수한데요;;
신랑과 전처 사이에 아들 둘이 있어요. 큰아이는 유학을 갔고 작은 아이는 엄마가 양육하다 도저히 힘들어서 못키우겠다고
친할머니 댁으로 보내져 3년쯤? 할머니댁에 살고 있습니다.
저희집와 시댁이 30분 거리라 아빠는 자주 어머니댁에 들르고 아이도 잘 챙기는 편인데요 (저하고도 사이가 살갑진 않아도 괜찮은 편입니다)
저희가 인테리어 사업을 하는데 어머니댁 공사를 시작했어요. 
다음주 일주일~혹은 그 이상은 철거작업이 진행되어 어머니와 둘째아들 모두 집에서 나와 있어야 하는데요
어머니는 동생분 댁에 머물 수 있을텐데 둘째아들이 있을 곳이 저희집 밖에 없다는게 문제입니다 ㅠㅠㅠ (저에게만 문제죠)
저는 100% 재택근무를 하고 있고 
월수금은 PT 를 받으러 가지만 그 외에도 매일 저희집 짐룸에서 2시간 이상 운동을 하고요
물론 세수를 안하는 날도 있고 집에서는 자고 난 그대로 속옷을 입지 않고 실내복으로 살고요;; 
밤에 반려견 산책시키러 잠깐 싸매고 나갔다 오는게 전부인 집순이예요
근데 이제 중학교 졸업한 덩치 큰 (180/105 정도 ㅠㅠ) 남자아이와 한 공간에 있는다고 생각하면
후아.... 이게 아주 죽겠는거죠
가끔 아이 혹은 큰아이 한국 들어왔을 때 저희집에서 식사를 해 먹였는데 그 시간도 저는 진짜 불편했거든요
둘다 남자아이들이라 유독 그런 것 같아요. 저는 자매만 있고 남자인 사촌들은 중학교 올라가면서 모두 왕래가 없어졌어요.
그리고 저희는 제가 드라마 보는 걸 신랑이 안좋아해서 거실용 큰 TV가 제 서재에 있고 거실은 책상 한면, 식탁, 소파가 있는 구조예요.
거실에서는 책을 보거나 소파에서 잠을 자거나 반려견 공놀이를 해주거나 뭐 모바일로 넷플릭스를 보는 정도.. 가 가능하겠네요
아이를 재운다면 짐룸 바닥에 두툼한 매트 깔아서 재워야 할 것 같은데 
또 문제는 저는 짐룸을 매일 사용해서 (벽걸이 TV로 닌텐도 운동 3가지, VR기기사용, 스피닝자전거, 워킹패트, 덤벨 여러가지, 싯업벤치 등등 운동기구가 많아요 ㅠㅠ) 아이짐을 짐룸에 두기도 참 빡빡하고요.
속옷 안입고 머리는 산발을 해서 돌아다니는 것도 저는 참 불편하고요. 아, 혹시 아이 식사를 챙겨줘야 하면... ㅠㅠ 저는 일반식을 거의 먹지 않고 먹어도 간단한 레토르트 식품, 과일을 주로 먹어서 밥차려 주는 것도 진짜 곤혹스러워요 ㅠㅠ
그래서 일주일간 어디 다른 곳을 가 있을까 싶은데 혼자 가는 여행이 이제 더이상 재미있지가 않단 말이죠? ㅠㅠㅠㅠ
최근 1년 안에 태국-푸켓, 필리핀-보라카이, 인도네시아-발리 다녀왔는데 신랑하고 다녀온 발리가 가장 좋았었어요 ㅠㅠ
그렇다고 제주는 바람이 너무 불어서 싫고
다른 도시 에어비앤비에 묵자니 또 너무 외로울 것 같고.
하아ㅠㅠㅠㅠ 이럴땐 어떻게 해야하나요 ㅠㅠㅠㅠㅠㅠㅠ
며칠전부터 라오스/캄보디아/말레이시아/베트남 등 비행시간 5~6시간 안쪽의 나라들을 찾아보고 있어요 ㅠㅠㅠㅠㅠㅠㅠ
후아 생각만 해도 너무 힘듭니다 ㅠㅠㅠㅠ","Seoyunmom
음.. 저라면 도쿄 사이다마쪽 잡아 쉬거나..
아님.. 방콕이요..
2023.01.03. 15:09"
반려견 동반 장소 정보다들 어디서 얻으세요?,"요즘에는 추워서 실내로 다니려다보니까 반려견 동반 가능 식당/카페 찾아보고 다니는데요,
네이버지도에서 반려견동반 검색하니까 동마다 두세곳밖에없더라구요 ㅠㅠ
피리부는 강아지라는 산책어플 지도에 반려견 동반가능 장소들 찍혀있어서 그것도 좋아보이던데
다들 어디서 정보얻어서 가시나용?
사진은 기다려중인 울 애기><","자일리톨질겅
반려생활이라는 앱 깔아보세요
2022.12.23. 11:19"
반려견 홈트레이닝 책이 도착했는데. 와 이 책 이거 이거 ~,"후기 아닙니다. ㅎㅎㅎ
책을 대충 훑어보니  절반은 그냥 수의학도서 ^^;
개 해부학을  다시 공부하게끔 만들어줄 책 이네요.
ㅎㅎㅎ
 관절각도기 국내 수입 판업체들 가격을 후리치기에
많이 비싼데...
다리 둘레 측정하는거라는데. 이건 도대체 뭐라고 
부르는 도구인지, 우측의  줄자는 아는데. 저 줄자는
 도대체  뭐라고 부르는 줄자인지... ^^a
그리고 
집에서 실천하려면 아래의 도구와
기타 도구들이 필요 한데요.
 이  도구들  오래전에 제가  정보게시물 올리면서 
게시물  내용속에서 짧게 소개 한적이 있는 것들이네요.
 ㅎㅎㅎ
위의 소개된 도구들은 아래 링크로 가시면  됩니다.
FitPAWS Canine Fitness and Rehabilitation for Dogs
Canine Fitness, canine training, dog gear, K9FITbone, FitPAWS, FitPAWSusa, dog train, canine balance, Dog Conditining, Canine Rehab, Fit Dog. Dog Health
fitpawsusa.com
책에 나와 있는 도구들은 아래의 피트니스 도구들로
대체 할 수도 있습니다. ㅋㅋㅋ
어느쪽이 더 가성비가 좋으냐를 잘따져야겠죠.
국내 쇼핑몰에  댕댕이용으로  판매하는게  있습니다. 
(정품은 아니구요.)
기타....
집에서 직접 실천 하기 위해서  요거 요것들도
갖추어야 하네요. 
요건  TTouch body wrap(티터치의 바디랩)의
전신랩이고,
여러 부분에서  TTouch (티터치)와 닮아 있네요.
Ttouch가 피부의 아래에 압력 작용, 신체를 의식
시키고,신경에 작용하고, 정신 밸런스를 갖추어주고,
. 손으로 피부를 만지는 방법과 도구를 사용하고 
올바른 자세로 걷게하는 방법들과.  자세와 정신의 
컨디션을 중시 하니까요.
신경계운동은 TTouch (티터치) 마사지도
함께 베풀어줘도  좋을것 같다는 생각이 드네요.
근데,   이거   집에서 실천하려면  피트니스
 도구들도 좀 갖춰야겠고. 
근데   이 머선 일이고 ~  책의 거의 절반 정도가 
어려븐  수의학   영역이네요... ^^a
당청 되신분들 책딱 펼치는 순간 뭥미~ 하실겁니다.
ㅋㅋㅋ
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","시네라마
저도 산책하고 오니 책이 와있는데 뜯어보고 허걱 했어요 ㅠㅠ
우앙~~ 이거 저 언제 읽을지 답이 없어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
결코 가볍게 읽을 수 없는 도서임 ㅋㅋㅋㅋ 아 뇌 터지는 느낌 ㅋㅋ
2022.03.15. 19:38"
밤중 산책,"밤중 산책 (1)
재생 수
14
00:00 | 00:24
화질 선택 옵션
자동

밤중 산책 (1)
햇살이 산책 못시켰다고
작은딸이 오밤중에 산책시키고 왔네요
햇살이 목욕도 시키고.
매주 욕실 청소하는데 못한다고 담주에 해야겠다고 하니 
작은딸이 양쪽 욕실 청소까지..
고마벙~
큰딸은 계속 저 델꼬 병원가고 약짓고
계속 혈압체크
내 약 체크~
남편은 출장가서 수시로 전화 확인..
다들 감사~~ 
건강 관리한다고 하는데
이노무 갱년기땜에 오는 병들은 어쩔도리가 없네..
앞으로도 쭉 건강관리 잘 할께~ 울 가족 모두 감사♡
걱정해 주시는 잇님들도 감사합니다 
밤중 산책 (2)
재생 수
7
00:00 | 00:05
화질 선택 옵션
자동

밤중 산책 (2)
밤중 산책 (3)
재생 수
7
00:00 | 00:28
화질 선택 옵션
자동

밤중 산책 (3)
밤중 산책 (4)
재생 수
7
00:00 | 00:28
화질 선택 옵션
자동

밤중 산책 (4)
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","독스
건강이 최고입니다
건강 잘 챙기세요
작은따님 효녀네요^^
2022.06.25. 22:48"
토요일 오전산책,"나와서 집앞 주차장에서 열심히
킁킁~~^^
흐려서 많이 덥지는 않아서 오전에
산책할만 했어요~~❤
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","부산 푸른늑대의후예
초코의 SNS 활동 ^^ ㅎㅎㅎ
2022.07.16. 16:41"
아빠랑 가볍게 산책~~,"쭈쭈.  예쁘다
계단도 가뿐히 폴짝

아빠랑 가볍게 산책~~
아빠랑. 
간단히 산책 했어요
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","엘루이
눈누난나 ♡
2022.05.29. 17:25"
월요일 아침 산책,"오늘부터 출근하는  초코애미는  일끝나고 바로 병원 가야해서 
6시 30분 일어나자마자 초코랑 산책 나갔어요~~~
일찍 나가니 더운기운 하나도 없고 너무 좋네요 ^^
마무리는 기분 좋ㅈ은 초코로~~❤
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","쵸코
초코 덥지않게 산책했겠어요~~
2022.08.22. 16:41"
밤 산책,"아침엔 비오고 낮엔 덥고
할수없이 밤산책 다녀왔어요~~
짧은산책이지만  열심히 킁킁하고 왔지요 ~
초코야 꿀잠자라 ㅋㅋ
================================================== 
반려견은 우리가 존중해 주어야만 하는 생명체 입니다. 
개의 습성과 행동에 대해 이해하고 인간과 개가 함께 사는데 문제가 발생하지 않도록 
올바른 방법으로 교육 시켜주어야 할 의무가 우리에게 있습니다. 
반려견교육(훈련)에 대한 올바른 생각은 인간과 개가 함께 살아가기 위해 서로간의 예의를 배우고, 
또 개(Dog)와 인간이라는 그 다른 두 종들 간의 언어로서 대화를 하기 위해 배우는 과정이라고 생각합니다. 
그래서 저는 반려견교육(훈련)을 우나더 <우리강아지와 나누는 더 깊은 대화> 라고 표현하고 싶습니다. 
처음부터 문제를 일으키는 개는 없습니다. 
그 들이 당신에게 좋은 반려견이 될지, 또는 멍청하고 말썽만 일으키는 똥개가 될지는 
당신의 노력에 달려있습니다. 
그리고 당신은 그 개를 훈륭한 반려견으로 만들 의무와 책임이 있습니다. 
책임있는 우.나.더 반려견 보호자가 되었으면 합니다. 
공부합시다. 
- ""우리 강아지와 나누는 더 깊은 대화"" 에서 
** 우나더 카페 필수 미션5+1 캠페인 모두함께 동참해요 ~^^* 
http://cafe.naver.com/expert98/323134
#반려견산책 #반려견훈련 #반려견교육 #반려견놀이 #반려견통장 #반려견인식표 #개똥치우기 #콩저금 #배변훈련 #실외배변 #산책훈련 #사회화훈련 #반려견운동장 #반려견놀이터 #노즈워크 #반려견도서 #강아지도서 #애견도서 #반려견책 #올어바웃퍼피 #유기견분양 #유기견입양 #유기견봉사 #우나더 #우리 강아지와 나누는 더 깊은대화","엘루이
초코야 밤산책이 짱이징
2022.08.03. 23:55"
